date,ticker,tweet_text
2024-01-08,BRPT,IHSG perkasa Big Banks all time high January Effect Jangan lupa yang mau dapetin iphone 15 gratis waktu kalian kurang dari 1 minggu lagi Check this out BBCA BMRI FILM BBNI AKRA ASII ANTM INDF BRPT MDKA infosaham saham idx IHSG
2024-01-07,BRPT,23 saham Request follower CTASaham Sabtu 6 Jan ACES ANTM ARTO BBCA BBNI BMRI BRIS BREN BRPT DEWA ERAA GJTL INDY IMAS MDKA MEDC JPFA PGEO RAJA SCMA SMDR ELIT WIFI Disclaimer On ctasaham saham fyp toprequestsaham elliottwavectasaham workshopctasaham
2024-01-06,BRPT,Di November Desember market kembali pulih bahkan cepat tapi terkonsentrasi pada saham grup Barito CUAN TPIA BRPT dan BREN kondisi ini mirip dengan demam digital 2021 lalu Bedanya kalau tech masuk indeks via Fast Entry BRPT LQ45 IDX30 dan TPIA LQ45 sudah dari dulu
2024-01-05,BRPT,Pendorong IHSG 2024 bakalan Jangan lupa yang mau ikutan webinar saham gratis daftar disini BREN AMMN BMRI BBRI TPIA BBCA CUAN BRPT IHSG2023 saham webinar webinargratis investasisaham tradingsaham infosaham sahampemula
2024-01-04,BRPT,Sepertinya sudah terbentuk pola shift shift an di saham Pak PP yha Jika TPIA amp PTRO manggung maka BREN amp BRPT melipir Jika BREN BRPT manggung maka TPIA amp PTRO koreksi dulu
2024-01-04,BRPT,Top News 3 IHSG diperkirakan menguat pada perdagangan Rabu 3 1 Saham Adaro GoTo Gojek Tokopedia hingga Astra International pun direkomendasikan oleh analis Baca selengkapnya IHSG Saham
2024-01-03,BRPT,Daftar Top Active IHSG STRK DOOH BRPT 2 Januari 2024
2024-01-03,BRPT,16 saham Request follower CTASaham ACES ADRO ANTM ASII BBRI BMRI BREN BRPT GOTO GZCO BBNI SRSN MEDC TLKM PGEO TMAS ctasaham saham toprequestsaham elliottwavectasaham idx finance infrastruktur energy sahambagger yuktradingsaham belajarsaham
2024-01-03,BRPT,IHSG Diprediksi Menguat Analis Rekomendasikan Saham BRPT hingga ASII
2024-01-02,BRPT,IHSG All Time High 7 323 Awal 2024 Saham TPIA BRPT BBCA Laris
2024-01-02,BRPT,Saham Prajogo Pangestu BRPT BREN TPIA Gendong IHSG Awal 2024
2024-01-02,BRPT,IHSG Rebound di Sesi Pertama Saham BRPT hingga TPIA Melesat
2024-01-02,BRPT,Saham saham Prajogo Melesat di Awal Tahun TPIA dan BRPT Terbang
2023-12-31,BRPT,Sepanjang 2023 IHSG terutama ditopang oleh saham milik Prajogo Pangestu BREN TPIA CUAN BRPT Ditambah saham EBT spt AMMN dan big bank BMRI BBRI BBCA BBNI Dari saham PP sendiri total 4 saham memberikan suntikan 437 poin Sedang IHSG cuma naik 422 poin Epic kan
2023-12-29,BRPT,Indeks Bisnis 27 Akhir Tahun Ditutup Melemah Saham ADRO MTEL dan BRPT Ambles
2023-12-29,BRPT,Saham Konglomerat ADRO BRPT AMRT Berguguran Indeks Bisnis 27 Melemah
2023-12-28,BRPT,Indeks Bisnis 27 Dibuka Hijau Saham BRPT Milik Prajogo Pangestu Labil
2023-12-27,BRPT,Saham KLBF UNTR amp BRPT Pesta Cuan saat Indeks Bisnis 27 Menghijau
2023-12-27,BRPT,Grup BRPT Prajogo BRPT 1460 PER 183x TPIA 5925 PER minus GZCO 130 PER 60x BREN 8000 PER 613x How high can you go
2023-12-27,BRPT,Saham BRPT ADRO BBNI Dorong Indeks Bisnis 27
2023-12-26,BRPT,30 saham pilihan Request follower CTASaham ADRO ARTO ASII BBRI BMRI BRMS BRPT BBKP ESSA IRRA KAEF MEDC MNCN PGEO MPPA PANI TMAS Disclaimer On ctasaham saham toprequestsaham elliottwavectasaham idx BUMNKarya sahambreakout sahambagger tradingsaham
2023-12-23,BRPT,View IHSG ANTM BBCA BMRI BBRI BBNI BRPT KAEF MEDC UNTR Stock Pick pekan depan amp Market Outlook 2024 View sektor Finance pekan depan ctasaham saham idx IDXChannel IHSG bbca bmri bbri bbni brpt kaef medc untr Antm
2023-12-23,BRPT,Saham Paling Banyak Ditransaksikan Jelang Libur Nataru 2023
2023-12-21,BRPT,Tinggal nunggu waktu aja Kaya brpt
2023-12-21,BRPT,Terlihat ada pola kemiripan saham BRPT amp KAEF dari sisi analisa teknikal ctasaham saham fyp chartctasaham elliottwavectasaham workshopctasaham idx sahammurah sahambreakout sahambagger volume MACD health basicmaterials farmasi yuktradingsaham belajarsaham
2023-12-20,BRPT,Indeks Bisnis 27 Melemah Saham BRPT Tertekan Efek Peringkat JP Morgan
2023-12-20,BRPT,IHSG Dibuka Melonjak Jelang RDG BI Saham BBRI BRPT hingga GOTO Jadi Penopang
2023-12-20,BRPT,IHSG Berpeluang Lanjut Menguat ke 7 262 Cermati Saham BMRI BRPT hingga INKP
2023-12-19,BRPT,Pagi Semalam bursa AS melanjutkan kenaikannya Dow 0 68 kenaikan 9 hari beruntun Sementara SP 0 59 dan Nasdaq 0 66 Kemarin IHSG rebound 0 96 ke 7187 dipimpin saham TPIA BRPT dan BREN Rupiah berada di 15506 Dollar AS
2023-12-19,BRPT,IHSG Ditutup Naik 0 96 Saham ADMR BRPT TPIA Masuk Top Gainers
2023-12-19,BRPT,Daftar Top Active IHSG GTRA GOTO BRPT 18 Desember 2023
2023-12-19,BRPT,Simak Rekomendasi Saham AMMN BRPT BUKA dan BRMS untuk Hari Ini 19 12 RekomendasiSaham
2023-12-18,BRPT,Baca berita selengkapnya di sini ya Sobat Bisnis
2023-12-18,BRPT,Saham BRPT ADRO amp UNTR Tetap Melaju meski Indeks Bisnis 27 Lesu
2023-12-18,BRPT,IHSG Berisiko Melemah ke 7 150 Hari Ini Cermati Saham ADRO BBNI BRPT amp SMGR
2023-12-17,BRPT,17 Saham Request CTASaham ACES AGRO ASII ARCI ARTO BREN BRPT BTPS BBRI BMRI ESSA GOTO GJTL MEDC MNCN PGEO TPIA Live di INVESTOR DAILY TV IDTV 19 Des 09 00 09 30 WIB Live IDX CHANNEL 22 Des 15 50 16 15 WIB ctasaham saham toprequestsaham idx heatmap
2023-12-17,BRPT,Minggu depan sy pantau saham BRPT karena muncul candle stick morning star DISCLAIMER tanda_seru_ganda BUKAN ajakan buy hold sell tanda_seru_ganda
2023-12-14,BRPT,PT Barito Pacific Tbk BRPT telah melunasi pokok dan bunga ke 12 Obligasi Berkelanjutan I Barito Pacific Tahap III Tahun 2020 Seri B sebesar Rp61 180 000 000 yang jatuh tempo pada 8 Desember 2023 BEI IDX Obligasi Saham
2023-12-14,BRPT,Geus di jual can bud BRPT na
2023-12-14,BRPT,hari ini pembantaian BRPT dan saham saham PP lain nya
2023-12-14,BRPT,Daftar Top Active IHSG PAMG PGEO BRPT 13 Desember 2023
2023-12-14,BRPT,Top News 3 Saham emiten teknologi PT GoTo Gojek Tokopedia Tbk GOTO kembali masukdaftar yang paling banyak dilepas investor asing pada perdagangan Selasa 12 12 Nilai transaksi saham GOTO yang dijual asing senilai Rp158 8 miliar Baca selengkapnya
2023-12-14,BRPT,Top News 2 Emiten yang bergerak di bidang industri petrokimia PT Barito Pacific Tbk BRPT mencatat pertumbuhan pesat dan mengungguli kinerja IHSG Baca selengkapnya PrajogoPangestu
2023-12-13,BRPT,Gerak Saham Barito Pacific BRPT Usai JP Morgan Turunkan Rating
2023-12-13,BRPT,Saham GOTO Ramai Dilepas Investor Asing BRPT dan CUAN Jadi Favorit
2023-12-13,BRPT,Baca berita selengkapnya di sini ya Sobat Bisnis
2023-12-13,BRPT,IHSG dibuka memerah koleksi mu ada yang melemah Indeks Harga Saham Gabungan IHSG dibuka stagnan dan melaju ke zona merah pada perdagangan hari ini Rabu 13 12 2023 Saham GOTO hingga BRPT mengalami aksi tekanan jual
2023-12-13,BRPT,IHSG Dibuka ke Zona Merah Saham GOTO hingga BRPT Ikut Melemah
2023-12-12,BRPT,BRPT masuk harga sekarang udh overvalue PBV 6x
2023-12-12,BRPT,Saham Prajogo Pangestu BRPT TPIA CUAN Capai Rekor Penutupan Tertinggi
2023-12-12,BRPT,Daftar Top Active IHSG GOTO BRPT GTRA 11 Desember 2023
2023-12-12,BRPT,Saham BRPT ISAT amp JSMR Dorong Penguatan Indeks Bisnis 27
2023-12-11,BRPT,View Saham ARTO BRPT GOTO NCKL Reminder WORKSHOP ONLINE Basic CTASaham Market Outlook IHSG Saham 2024 16 amp 18 Des ctasaham saham chartctasaham toprequestsaham elliottwavectasaham workshopctasaham idx ARTO BRPT GOTO NCKL bankdigital basicmaterials technology
2023-12-10,BRPT,Barito Pacific BRPT sebagai alternatif yang lebih murah untuk masuk ke saham Barito Renewables BREN dan Chandra Asri TPIA InvestorDaily Keuangan Investor
2023-12-10,BRPT,Btw brpt drch4a lu kok malah minus bukannya lagi naik harga warran nya
2023-12-10,BRPT,View 23 Saham pilihan request teman teman CTASaham Part 1 Part 2 with chart analysis ARTO BRPT GOTO NCKL ctasaham saham toprequestsaham elliottwavectasaham workshopctasaham idx ARTO BREN BRPT GOTO MBMA TKIM TPIA CUAN KLBF PANI GZCO EXCL grupbarito GZCO
2023-12-09,BRPT,Simak saham saham paling cuan dalam sepekan
2023-12-08,BRPT,BRPT na TP heula atuh
2023-12-08,BRPT,kalau tiap hari nemu saham kaya brpt kayanya mau beli apa apa teh bakalan cepet kekumpul uangnya
2023-12-08,BRPT,Saham Prajogo Pangestu BRPT Cetak Rekor Tertinggi
2023-12-08,BRPT,BRPT GOTO TPIA saham pengerek IHSG padahal mayoritas saham masih merah market sekarang sangat kejam
2023-12-08,BRPT,Nilai Transaksi Saham BRPT Rp1 5 T Jauh Kalahkan GOTO
2023-12-08,BRPT,Saham saham grup Barito yang dimiliki konglomerat Prajogo Pangestu beterbangan Jumat siang Nilai kekayaan bersih Prajogo Pangestu pun meroket mencapai US 58 5 miliar Rp 907 triliun Berita BeritaSatu NewsUpdate
2023-12-08,BRPT,IHSG Sesi I Menguat ke 7 165 Saham BRPT TPIA dan GOTO Terbang
2023-12-08,BRPT,Daftar Top Active IHSG BRPT GTRA GOTO 7 Desember 2023
2023-12-08,BRPT,Daftar Top Gainers IHSG TPIA BRPT GZCO 7 Desember 2023
2023-12-08,BRPT,Brpt harusnya juga sedikit di dongkrak sih pelan pk bndar
2023-12-07,BRPT,CL smra mapi masih simpen gjtl 1025 gtra 312 pwon 424 brpt scalpingan aja krn dana dah habis malah kegocek tadi mohon petunjuk pengin satu atau dua saham tuk bisa mengurangi loss loss kemarin pak
2023-12-07,BRPT,Saham BRPT hingga TPIA Terbang Kekayaan Prajogo Pangestu Bertambah Rp94 7 Triliun
2023-12-07,BRPT,masih nyicil BRPT yg masih murah wkw
2023-12-07,BRPT,Masih rencana ambil BRPT
2023-12-07,BRPT,BRPT tp pas 1500 gataunya masi bisa up pas sorenya
2023-12-07,BRPT,brpt sekarang punya bren awal ipo
2023-12-07,BRPT,Brpt doang gzco semoga menyusul
2023-12-07,BRPT,Ada cuan brpt tpia sama Bren
2023-12-07,BRPT,Bren brpt udah TP tinggal Ptro aja yg masih murah hehehe
2023-12-07,BRPT,Uda TP nder Brpt doang
2023-12-07,BRPT,IHSG berakhir di zona hijau atau naik 47 22 poin 0 67 persen ke 7 134 62 pada penutupan perdagangan saham sore ini Kamis 7 12 bisnisupdate update bisnis text
2023-12-07,BRPT,View Saham ARCI BRPT BRMS DEWA GOTO PGEO IPO SURI ctasaham fyp Saham ARCI BRPT BRMS DEWA GOTO PGEO IPOSURI sahamIPO IDX IHSG tradingsaham bisnisnews scalpingsaham trading
2023-12-07,BRPT,Mereka ini orang orang yang membuat market tetap stabil seperti di saham Pak PP BRPT CUAN PTRO seha sehat terus para petuah dikala umur yang sudah dihujung usia
2023-12-07,BRPT,IHSG hari ini datar pada sejam perdagangan Tapi dua saham Prajogo Pangestu yaitu PTRO dan BRPT kembali paling untung InvestorDaily Keuangan Investor
2023-12-07,BRPT,IHSG saham fundamental ga usah di plototin terus duit di sedot saham PP BRPT BREN TPIA CUAN ga bakal gerak itu fundamental broker juga fokusnya ke saham rame bukan saham fundamental mereka ngejar cuan bukan investasi
2023-12-07,BRPT,Daftar Top Gainers IHSG GZCO BRPT LAPD 6 Desember 2023
2023-12-07,BRPT,IHSG hari ini dibuka menguat 0 15 Saham PTRO dan BRPT ngegas InvestorDaily Keuangan Investor
2023-12-06,BRPT,Indeks Bisnis 27 Ditutup Melemah Saham BRPT EXCL dan MIKA justru Melesat
2023-12-06,BRPT,Saham BRPT PTRO Terbang meski IHSG Tersungkur ke 7 087
2023-12-06,BRPT,IHSG hari ini ditutup terpangkas 0 19 Saham BRPT naik maksimal hingga membentur batas Auto Rejection Atas ARA InvestorDaily Keuangan Investor
2023-12-06,BRPT,Saham emiten milik taipan Prajogo Pangestu PT Barito Pacific Tbk BRPT hingga PT Barito Renewables Energy Tbk BREN melonjak pada lanjutan sesi I
2023-12-06,BRPT,kaisar bapak prajogo masih ga capek ajak naik saham nya BREN CUAN lagi istirahat BRPT PTRO nya diajak nanjak
2023-12-06,BRPT,IHSG Melambung ke 7 127 Saham BRPT BREN GOTO Laris Manis
2023-12-06,BRPT,Gapailah cita citamu setinggi langit Jangan cuma berhenti jadi orang terkaya di Indonesia tapi juga di Asia Kalau perlu lewatin Elon sekalian Saham BRPT PTRO BREN TPIA CUAN
2023-12-06,BRPT,IHSG hari ini galau pada sejam perdagangan Tapi saham saham Prajogo Pangestu yaitu PTRO dan BRPT terbang InvestorDaily Keuangan Investor
2023-12-06,BRPT,Saham Prajogo Pangestu BRPT TPIA dan PTRO Jadi Jangkar Penurunan IHSG
2023-12-05,BRPT,Daftar orang terkaya di Indonesia beserta saham sahamnya yang tercatat di BEI 1 Prajogo Pangestu BRPT CUAN TPIA GZCO BREN PTRO 2 Low Tuck Kwong BYAN VOKS MYOH 3 amp 4 Robert Budi Hartono amp Michael Bambang Hartono BBCA TOWR BELI RANC SUPR 5 Sri Prakash Lohia
2023-12-04,BRPT,16 Saham pilihan dari teman teman follower CTASaham Analisa saham ARTO BBYB BREN GOTO di menit ke 14 CTASaham saham IDX toprequestsaham yuktradingsaham BBKP IMAS BRPT PTRO ACES ESSA EMTK MEDC NCKL ADHI PTPP WIKA tradingsaham
2023-11-30,BRPT,Pasar saham IHSG sempat mencapai level 7 108 Berkat dorongan roket saham Prajogo Pangestu BREN CUAN BRPT Saya cuma nonton aja Rame
2023-11-29,BRPT,Saham BRPT
2023-11-29,BRPT,IHSG Hari Ini Bisa Lanjut Menguat Cek Saham BRPT MEDC EXCL amp ESSA
2023-11-26,BRPT,Prajogo Pangestu Presiden Komisaris PT Barito Pacific Tbk BRPT membeli 8 100 000 saham BRPT dengan harga rata rata Rp1 017 4 per saham pada 19 25 Oktober 2023 Setelah transaksi tersebut Prajogo Pangestu memiliki 66 736 062 073 71 19 saham BRPT BEI IDX Saham
2023-11-26,BRPT,Saham BRPT Milik Prajogo Pangestu hingga PGEO Huni Top Losers Pekan Ini
2023-11-23,BRPT,Corporate News ARKO optimistis bisa menyelesaikan pengembangan kapasitas produksi energi terbarukan BRPT menerbitkan obligasi Rp1 triliun untuk melakukan refinancing BBCA akan membagikan dividen Rp42 5 per lembar saham atau setara 0 47 dari harga penutupan kemarin
2023-11-22,BRPT,Saham Prajogo Pangestu hari ini BREN CUAN BRPT TPIA Setelah menjadi penopang IHSG sekarang gilirannya menjadi pemberat
2023-11-21,BRPT,Hanya AVIA dan SAMF yang pendapatan nya meningkat dari periode sebelumnya emiten industri kimia mana jagoan kamu Video saham terbaru BRPT TPIA LTLS FPNI UNIC ESSA saham infosaham ihsg pasarmodal sahampemula investasi belajarsaham
2023-11-21,BRPT,Dapat Cuan dari Saham Prajogo Pangestu jadi Orang Terkaya ke 25 di Dunia Prajogo Pangestu menjadi orang terkaya di Indonesia per Senin 20 11 2023 dan ke 25 di dunia seiring dengan moncernya kinerja sejumlah saham yang dimilikinya seperti BRPT BREN CUAN dan TPIA
2023-11-20,BRPT,Saham BBCA BRPT amp CPIN Longsor Indeks Bisnis 27 Parkir Merah
2023-11-20,BRPT,IHSG bisa tembus 7 000 pada pekan ini Dipengaruhi oleh tiga sentimen dan merekomendasikan ada tiga saham layak trading salah satunya BRPT
2023-11-20,BRPT,Makin kaya Menurut Forbes Prajogo Pangestu no 27 orang terkaya di dunia Pemilik saham BRPT TPIA BREN CUAN tsb unggul satu peringkat dari Zhang Yiming no 28 Zhang Yiming adalah pendiri TikTok Ia merupakan orang terkaya nomor 2 di China Sumber
2023-11-20,BRPT,IHSG Berpeluang Naik Rekomendasi Saham BRPT KLBF MIKA PTPP
2023-11-19,BRPT,Gara gara saham ini ya BRPT BREN TPIA CUAN Market cap BREN udah melampaui BBRI
2023-11-19,BRPT,5 Perusahaan Milik Prajogo Pangestu Anak Usaha dari BRPT yaitu BREN masuk kapitalisasi pasar terbesar ke 3 Tahun ini jadi tahun baik bagi emiten Prajogo Pangestu mulai dari Saham CUAN TPIA BREN dan BRPT Berkah bagi Prajogo Pangestu menjadi orang Tetkaya di Indonesia
2023-11-18,BRPT,Saham GOTO BREN BRPT Mendominasi Transaksi Bursa Sepekan
2023-11-18,BRPT,Analisa saham IDX channel 17 Nov Link video full BRIS BREN BRPT NCKL BIRD MKTR PTRO IHSG AMMN BREN MEDC ctasaham livestreamingctasaham narasumberctasaham IHSG saham IDX BRIS BREN BRPT NCKL BIRD MKTR PTRO
2023-11-16,BRPT,View IHSG saham bank BUMN Grup Barito amp Properti fyp saham ctasaham ihsg barito bank BUMN properti BREN BRPT CUAN workshopctasaham heatmap bisnisnews investordaily bbri bmri bbni ctra bsde smra
2023-11-16,BRPT,IHSG Ditutup Merah Saham Prajogo Pangestu BREN BRPT amp CUAN Kompak Turun
2023-11-16,BRPT,Indeks Bisnis 27 Dibuka Lesu Saham Prajogo Pangestu BRPT Tetap Melaju
2023-11-16,BRPT,Pergerakan Indeks Harga Saham Gabungan IHSG pada perdagangan hari ini diperkirakan bergerak mixed
2023-11-15,BRPT,Ada saham mereka yang buat kamu jadi kaya juga Mau lengkapnya bisa mampir ke tiktok kita saham crazyrichindonesia konglomerat prajogopangestu lowtuckkwong BRPT TPIA GZCO CUAN BREN BYAN BBCA TOWR SUPR BELI RANC INDR MEGA GIAA
2023-11-14,BRPT,Nah ada yang mengalahkan kekayaan Low Tuck Kwong dan Hartono brothers nih jadi orang terkaya di Indonesia saat ini Tonton dulu saham crazyrichindonesia konglomerat prajogopangestu lowtuckkwong BRPT TPIA GZCO CUAN BREN BYAN BBCA TOWR
2023-11-14,BRPT,BRPT adalah pemegang saham BREN terbesar 64 Prajogo Pangestu merupakan pemilik 71 saham BRPT Sementara Green Era Energy yang memegang 23 6 saham BREN dimiliki Nancy Pangestu putri Prajogo Pangestu Artinya sekitar 69 dividen BREN akan masuk ke kantung keluarga Pangestu
2023-11-14,BRPT,Contoh aja BRPT saham nya bagus tumbuh pemilik nya cuan besar dan jadi orang terkaya isyarat_kemenangan
2023-11-14,BRPT,3 Saham Prajogo Melesat Lagi BRPT Paling Kenceng
2023-11-14,BRPT,Indeks Bisnis 27 Menguat Ditopang Saham BRPT Milik Prajogo Pangestu
2023-11-13,BRPT,Beda bro ini orang emang udah punya agenda buat jadi orang terkaya no 1 di RI Cara tercepat buat naikin asset ya dengan cara ngegoreng saham emitennya BRPT TPIA BREN CUAN CMIIW Pak PP Ini bukan kaya dari saham kalo tambah kaya dari mainan kuliner di bursa saham sih iya
2023-11-13,BRPT,Trader saham wajib mencermati rebalancing indeks MSCI Untuk itu ada tiga saham yang masuk menu trading sepekan salah satunya BRPT
2023-11-13,BRPT,Top request saham pilihan AMMN BBKP BRPT GOTO HUMI MBMA MDKA PMMP PTBA TPIA CTASaham chartcasaham saham fyp analisateknikal chartctasaham idx tradingsaham belajarsaham sahampilihan sahamtoprequest trading scalping stockpick strategisaham
2023-11-13,BRPT,Baca berita selengkapnya di sini Jangan lupa follow akun Bisniscom lainnya ya Sobat Bisnis
2023-11-13,BRPT,Sejumlah saham terpantau menjadi saham yang paling banyak dijual asing sepanjang perdagangan periode pekan ini 6 10 November 2023 mulai dari TLKM BBNI ASII CUAN hingga BRPT
2023-11-13,BRPT,Daftar Top Active IHSG BRPT SDPC STRK 10 November 2023
2023-11-12,BRPT,View IHSG komoditas jelang inflasi AS amp ASII BBCA BBRI BBNI BMRI BREN BRPT COAL DEWA FIRE GZCO MDKA MEDC PMMP STRK Link video ctasaham saham Astrocyclectasaham elliottwavectasaham ASII BBCA BBRI BREN CUAN MEDC MDKA
2023-11-12,BRPT,Nanti saham brpt dan bren juga turun lagi itu juga terjadi dng pemilik saham byan energi lokh tuc kong nomor satu akan balik lagi ke hartono bersaudara krn saham bca stabil
2023-11-12,BRPT,Yv 38 5 B Jelas salah hitung gw selalu mantengin kekayaan PP di forbes hari jumat kekayaannya masih di 20 4 B Gmana caranya kekanyaannya bisa naek 18B dalam sehari padahal saham bren cuan jumat di suspend yg naek cuma brpt 9
2023-11-12,BRPT,10 Saham Paling Banyak Dilego Asing Sepekan Ada Emiten Prajogo CUAN amp BRPT
2023-11-11,BRPT,Tema pasar saham sepanjang 2023 ini adalah EBT Energi Baru Terbarukan amp PP Prajogo Pangestu Saham saham seperti BREN AMMN BRPT CUAN TPIA menjadi penopang utama indeks
2023-11-10,BRPT,Profit di BRPT dimerahkan sama TPIA
2023-11-10,BRPT,Daftar Saham Paling Cuan saat IHSG Melemah BRPT hingga COAL
2023-11-10,BRPT,Brpt masih mungkin naik Tpia meragukan
2023-11-10,BRPT,Info prospek pergerakan harga shm TPIA dan BRPT besok Senin dong Suhu simbol_wanita Sender salah masuk tadi siang hiks
2023-11-10,BRPT,IHSG Terpangkas Saham COAL dan BRPT Terbang
2023-11-10,BRPT,Penguatan Saham BRPT EXCL ADRO Belum Dorong Indeks Bisnis 27
2023-11-10,BRPT,IHSG hari ini ditutup ambles 0 42 Saham COAL dan BRPT justru terbang
2023-11-10,BRPT,IHSG hari ini ditutup ambles 0 42 Saham COAL dan BRPT justru terbang
2023-11-10,BRPT,Apa yang aneh BREN kan valuasi cuma lepas 3 jd Valuasi semu PBVR berapa Dbanding BRPT saham lama ya ga bisa dibandingkan gitu lah ANalis macam apa itu
2023-11-10,BRPT,Saham Barito Pacific BRPT melesat 15 42 ke Rp 1 235 pada perdagangan sesi I tanggal 10 November
2023-11-10,BRPT,Saham BREN dan CUAN digembot BRPT Prajogo terbang
2023-11-10,BRPT,Saat IHSG hari ini memerah ada saham saham juaranya cuan BRPT teratas
2023-11-10,BRPT,IHSG Sesi I Terjungkal ke 6 829 Saham Prajogo BRPT amp TPIA Laris Manis
2023-11-10,BRPT,Beda Nasib Saham Prajogo BRPT TPIA Terbang CUAN BREN Suspen
2023-11-10,BRPT,Saham BRPT dan TPIA Punya Prajogo Pangestu Ngebut saat IHSG Melemah
2023-11-10,BRPT,Masih ada BRPT
2023-11-10,BRPT,Tidak ada rotan akarpun jadi Tidak ada BREN dan CUAN yang disuspen BRPT dan TPIA pun jadi Menu trading saham bisa diganti no problem
2023-11-10,BRPT,Pindah ke BRPT sama PTRO dulu nder
2023-11-10,BRPT,Aneh Saham BREN dan BRPT
2023-11-09,BRPT,Dulu sopir angkot kini Prajogo Pangestu menjadi orang terkaya nomor empat di Indonesia pasca IPO saham CUAN dan BREN tahun ini Kinerja saham milik PP memang super luar biasa BRPT 40 TPIA 16 BREN 435 CUAN 2454 YTD sd 9 Nov 2023 Kenapa luar biasa Saham saham
2023-11-09,BRPT,Terkecuali BRPT
2023-11-07,BRPT,Prospek Saham Prajogo Pangestu BRPT amp TPIA kala CUAN Mau Akuisisi PTRO
2023-11-07,BRPT,IHSG Dibuka Fluktuatif Saham Konglomerat BRPT hingga AVIA Kompak Mantul
2023-11-07,BRPT,Cuan Saham Prajogo Pangestu BRPT BREN CUAN TPIA Topang IHSG
2023-11-06,BRPT,Arahan JP Morgan ke Saham Prajogo Pangestu BRPT usai Laba Rp555 Miliar
2023-11-04,BRPT,Laporan Keuangan Kuartal III 2023 PT Barito Pacific Tbk BRPT telah dipublikasikan Pendapatan BRPT turun 11 14 tetapi Laba Bersih yang Diatribusikan Kepada Pemilik Entitas Induk meroket 217 31 dibandingkan dengan periode yang sama pada tahun lalu BEI IDX LK2023Q3 Saham
2023-11-03,BRPT,Berita akhir pekan Prajogo Pangestu membeli 2 6 juta 0 003 saham BRPT pada 23 OKtober 2023 ADHI gadaikan 51 saham anak usahanya PT Dumai Tirta Persada DTP senilai Rp69 7 M Berita lain dan lengkapnya
2023-11-03,BRPT,IHSG Berpotensi Menguat Rekomendasi Saham ANTM AKRA ASII BBNI BRPT Market
2023-11-03,BRPT,Indeks Bisnis 27 Ditutup Hijau Saham ADRO BRPT amp CPIN Tebar Cuan
2023-11-03,BRPT,Cek Rekomendasi Saham BBRI BRPT HRUM dan JSMR untuk Akhir Pekan Ini 3 11
2023-11-03,BRPT,IHSG Berpotensi Menguat Rekomendasi Saham ANTM AKRA ASII BBNI BRPT
2023-11-03,BRPT,IHSG Uji Level 6 881 Cek Saham BBRI BRPT HRUM JSMR
2023-11-02,BRPT,Prajogo Pangestu kembali broong 2 6 juta saham Bariot Pacifiv BRPT
2023-11-01,BRPT,IHSG Bisa ke 6 800 Rekomendasi Saham BRPT ASII hingga GOTO Market
2023-11-01,BRPT,IHSG Turun 1 6 Saham BRPT hingga MEDC Masuk Top Losers
2023-11-01,BRPT,IHSG Bisa ke 6 800 Rekomendasi Saham BRPT ASII hingga GOTO
2023-10-31,BRPT,IHSG Diprediksi Menguat Saham BRPT dan BBCA Direkomendasikan
2023-10-31,BRPT,IHSG Selamat dari Zona Merah Berkat Dibopong Saham GOTO dan BRPT
2023-10-31,BRPT,Prajogo Pangestu Presiden Komisaris PT Barito Pacific Tbk BRPT membeli 4 600 000 saham BRPT dengan harga rata rata Rp1 154 per saham pada 5 amp 6 September 2023 Setelah transaksi tersebut Prajogo Pangestu memiliki 66 727 962 073 71 18 saham BRPT BEI IDX Saham
2023-10-30,BRPT,Mulai terlihat lagi sinyal perlawanan naik pada harga saham BRPT setelah tertekan turun dalam beberapa minggu sebelumnya
2023-10-28,BRPT,Saham Punjabi FILM amp Prajogo BRPT Diburu Asing saat IHSG Ambles Sepekan
2023-10-27,BRPT,tapi emang keliatan goceng depan mata paling realistis si Ini jalannya juga agak lambat dia dibanding yg lain kalau pas naik BREN BRPT TPIA pas naik langsung dihajar semua CUAN butuh waktu Pemegang saham terbesar Seyakin itu sama usahanya Beda sama yang ijo itu tuh
2023-10-27,BRPT,kalau udah kesebut murah begini bisa juga ini mah ke ceban Bener kan BRPT turun buat menjaga kestabilan harga saham lain Begitu2 aja mas Pak PP
2023-10-27,BRPT,Saham Barito Pacific BRPT Jadi Sasaran Utak atik Para Investor Kakap
2023-10-25,BRPT,Rebalancing Indeks Bisnis 27 Saham Prajogo BRPT Masuk BFIN Boy Thohir Terdepak
2023-10-25,BRPT,Mirae memprediksi IHSG hari ini konsolidasi Perusahaan efek itu merekomendasikan tiga saham bakal cuan gede salah satunya BRPT
2023-10-23,BRPT,IHSG Rawan Terjun ke 6 666 Besok Cek Saham BBNI AKRA BBRI amp BRPT
2023-10-23,BRPT,Saham BRPT
2023-10-23,BRPT,Buat yang nanya kalo modal kecil mending btc atau alt sudah pasti alt Modal 100jt kebawah fokus cari jackpot Dulu gua jackpot itu di saham BRPT waktu 2016 2017 Fokus cari jackpot sampai atleast modal kalian 1 miliar entah dari altcoin atau apapun Kalo udah sampai mulai
2023-10-19,BRPT,Top losers yang menekan IHSG di antaranya Barito Pacific BRPT yang ambles 11 1 persen pada level Rp 1 035 per saham
